text,label,Unnamed: 2
i don t understand why it is so underrated on imdb   this movie is just the perfection   the better adaptation of all times of the myth of tarzan  as a french  i can say that this is the better role of christophe lambert  ridiculous in a lots of movies  but here absolutely wonderful  charismatic  incredible  the plot is great  well told  the story magnificent  the direction  the atmosphere  the music  every things are perfect  how believe these sequences with the elgar music  just simply perfect    greystoke is truly an unbelievable movie  underrated here  i don t really know why  but really appreciated,1,
this movie starts off somewhat slowly and gets running towards the end  not that that is bad  it was done to illustrate character trait degression of the main character  consequently  if you are not into tragedies  this is not your movie  it is the thought provoking philosophy of this movie that makes it worthwhile  if you liked dostoyevsky s  crime and punishment   you will probably like this if only for the comparisons  the intriguing question that the movie prompts is   what is it that makes a renowned writer completely disregard his publicly aproved ideas for another set   the new ideas are quite opposed to the status quo if you are a conservative you will not like this movie    besides other philosophical questions  i must admit that the movie was quite aesthetically pleasing as well  the grassy hillsides and beautiful scenery helped me get past the slow start  also  there was use of coloric symbolism in representing the mindstate of the main characters  if these sorts of things do not impress you  skip it  overall i give this movie a,1,
as a new resolution for this year       i decide to write a comment for each movie i saw in theater       or in dvd          i must admit that dvd have revolutionized this habit  for instance  i can hear the true voice of the cast  which is an essential trait of the personality  in my country  non french movies are dubbed and we end up with aberrations  french voice is terrible  very far away of its original tone   the same voice for different people or a same people with different voices        and well  if everybody found my comments unuseful  well  in       i will stop my reviews    ah ah     so  enjoy them now         my summary means that the story  locations  cast is not very enjoyable     only      sandra bullock is there   she is a talented actress  able to get the viewer to catch on the movie      it reminds of a feminine  the fugitive      so if you look for a moment of escaping your life  watching this movie makes it worse because sandra s life is a mess      she got nothing left to hold on to  only her poor mother  who is alzheimer ill  again the touch for depression       in fact  she has a sad life in the beginning of the movie  has a sadder life throughout it  to finally get back to it at the end     what a happy ending       maybe the writers wanted to make a point about a nerd s life      very far away from the best computer movie of all time   wargames,0,
this is more of the same thing that made this cartoon popular     but who s complaining  it s always fun to see the poor coyote try various contraptions to get the road runner  and then get pulverized by every one of those inventions   the underground cave chase was different from the normal fare and was clever  it gave us an aerial view of the chase in a maze like structure  i didn t say it was hilarious  just different from the normal above ground antics   this one  along with some other road runner shorts  are featured on the looney tunes golden collection volume   and the transfers of them are spectacular  the colors are magnificent,1,
northfork is above all a masterpiece of widescreen cinematography  for this alone the film is well worth one s time  the stark  wide open plains and badlands of eastern montana are captured in the spare  muted earth tones of autumn or early spring  the gigantic grey cement fort peck dam is the film s protagonist  the film comments both subtly and not so subtly on about a dozen issues of western landscape  the dialogue can be trying at times  yet the images and concepts are powerful enough to lift the film  the      s period works so well here and is executed so well  i think that the passing years will be kind to this film,1,
this is one of the most unoriginal  cliche ridden movies i have ever seen  even if you didn t like this film s antecedents   the bad news bears  and  the mighty ducks   they are bound to have done a better job than this one  from the moment the new teacher greets her class and they tell her   don t bother with us  we re all losers   you can see everything that s coming twenty miles away for the rest of the film    all the usual suspects are here  besides the spunky teacher  we have a group of what are supposed to be endearingly bratty kids  they re brats  yes  but no so endearing   a slow witted small town sheriff that they love to torment  an arrogant head coach of the winning rival team  etc   ad nauseum  only olivia d abo as the new teacher displays any likabilty  i never cared much for steve guttenberg before and his performance as the sheriff doesn t change things  jay o  sanders is a capable actor but his character  the rival coach  leaves him nothing to work with  let s hope that writer director holly goldberg sloan comes up with something better next time out,0,
what can i say  the little kid inside has always had great affections for the following   giant robots  giant monsters and a cackling  megalomaniacal lead villain and this movie delivers on all counts  as an adult  it s easy to point out the many flaws in this film and to say hey it s really only a bunch of episodes taken from a children s tv series strung together  despite all of this  i find the ending very moving and the content surprisingly adult in nature  tremendous fun if a little nonsensical at times,1,
good lord   i m going to say right off the bat  i only watched    minutes of this movie  as i am a hardcore eraserhead fan  the  what  you can t watch a wierd black and white movie with little to no dialogue   defense does not apply  i simply can t watch terrible weird black and white movies with little to no dialogue   this movie is what happens when you give an angsty goth child with no talent and nothing to say a camera and budget  and let him her put as much meaninglessly offensive imagery on screen as possible  it was clear from the start that this film should have been   minutes long  assuming it should exist at all   shots that should last a few seconds drag on for minutes  because the director has  i just love the sound of my own voice  syndrome  and refuses to cut to another shot until the entire piece of footage has been viewed  from the moment the girl in the mask started masturbating the corpse of  god   the opening scene of the film  joy    i knew it was only a matter of time until i turned off the tape  after at least    minutes of a different corpse being pulled around  twitching  on a rope  by a gang of cloaked mystery men  i knew it was time to give up  rarely do i give up on a movie  i sat through the entirety of blair witch    book of shadows  albeit not happily  this did not deserve the    minutes i gave it   if you re an eraserhead fan  do not let simple minded comparisons to said film con you into renting this piece of amateur trash  allow me to refer you to tetsuo  the iron man  for a watchable and enjoyable piece of incoherent black and white weirdness,0,
this movie is so god awful that it was literally a chore to watch  i wanted to eject it from my vcr and throw it across the room  but kept thinking  foolishly  that it would eventually get funny and then everything would be all right   you lose  we win  yay   this movie should be required viewing for anyone who even once entertained the thought that jackie mason was funny  after that  beat them ove the head with this movie until the tape cracks  and if you re even considering renting this turd  or worse yet  have   i have one thing to ask of you  didn t you even look at the cover  i mean  with crap like this you can tell with just a glance how bad it is   oy vey   this movie sucked,0,
this movie came as a huge disappointment  the anime series ended with a relatively stupid plot twist and the rushed introduction of a pretty lame villain  but i expected shamballa to tie up all the loose ends  unfortunately  it didn t  it added more plot holes than it resolved  and confused more than it clarified  the animation and voice acting were great  but with an idiotic plot  dull setting  most of the movie doesn t even take place in dull wwii earth rather than the alchemy world   and disappointing ending  ed is useless for the rest of his days in a world with no alchemy  and he ditches winry    it was altogether pretty lackluster  do yourself a favor   disregard the last half of the anime as well as this movie  and read the manga,0,
it may not be a    out of    but for me the jokes didn t fail  i ve seen it many times when i was younger and again on dvd i believe  and i laughed each time the humor is simple and fun this film was just one of many small flicks disney was throwing out at the time  i found the parts where the people out of the invisible loop saw people invisible  there expressions were priceless great film  if the opportunity to ever see this arises i recommend seeing it for a good oh fashion laugh  my favorite character in all the dexter series would most definitely have to be dean higgins  i love his voice and hearing him get upset especially seeing his expression at the end was just pure hysterical for me,1,
why is impossible to write in french   very kitch  this journey in the center of the earth is despicable technical possibilities nevertheless current in       these big  casimir  of monsters is completely ridiculous  the film deserve however a  remake   as was  king kong   the last one   with a little more supplied scenario  the professor has resemblances with the professor calculus and is rather funny  david  the character  is enough inconsistent but cross spend  to the people from below a good message   you unite and will overcome you    altogether we would say a film made in the   s  now that i said everything  or almost  the evil of which i thought of it  we can say that if we have the brain get tired or anything has to see of the other one  then the thing matter  is even rather entertaining  hugh  such is my opinion   translating french to english with  reverso    sorry for possible mistakes,0,
what is there to say about this movie  this movie is simply gorgeous  a true feast for the eyes  in the same way that the game set the standard for  d role playing games   years ago  this movie sets the standard for future cg movies  many of you have seen the trailers and the amazing details in every frame and let me tell you this movie does not disappoint  you can actually see the fibers in cloud s sweater vest   the music is also very good  the movie contains several rearranged tracks from the video game that fans will definitely recognize and appreciate   the movie s main weakness is its story  its not exactly a bad story  but this story is exclusively aimed for people who have played the video game  first time viewers may feel lost at times  or they may not notice the significance of certain events   i recommend this movie to everyone  even if you ve never played the game because what we have here is a special movie  watch it and enjoy the the beautiful show,1,
hardware wars rips off everything in star wars  but if you are planning on doing any parody  you need to do it just a bit better than this  not that there is anything wrong  per se  with hardware wars  but if you spoof  do it well  or not at all,0,
unlike some movies which you can wonder around and do other things  this movie kept me in front of the screen for the entire two hours  i loved every minute of it   however  i have to say that the story is not very believable  especially when the foreigner was expelled by the government  and then later on  actually sent a package to the guy who helped him  xiao liu is a very good actor  he shows his emotions  and he shows his silliness  and his love toward that girl,1,
this one reeler produced by mgm in      showcases the talents of two of its young stars under contract  judy garland and deanna durbin  in a way  these short films were promotional trailers that featured new talent in front  or behind the camera  felix feist directed this one which was a way to promote the two talented stars to the public   the story is simple enough  the orchestra that entertains in a public park every sunday doesn t get the attention it deserves  enter two music aficionados  judy and edna  who love to hear the band play conducted by one of their grandfathers  two of the town s elders sensing there is no public for this type of entertainment have decided to cancel their sunday concerts in favor of a more popular orchestra that will attract a wider audience   the two girls embark in a promotional tour of their own doing what they only know  calling and running errands and being helpful to their neighbors in exchange for a promise they will attend the park concert next sunday  well  that day comes  and to their surprise  hardly anyone comes as the music starts  the two girls decide to take matters into their own and ask the conductor to play a song for them to sing  the result is clear  people all over the park flocks to hear the talented young singers  thus ensuring the orchestra s existence   of course  the only attraction of the short film is the inspired singing by the two stars who are wonderful in their rendition  ms  durbin s operatic voice blends well with ms  garland s natural one creating a lovely duet   don t miss it whenever it shows on tcm,1,
anatomie isn t very unique in horror genre  in fact it isn t even scary at all  it reminds me of its american cousins  horror slashers  it s just a copy of any other horror slasher and as a german movie it s just too american with nothing to add to it   actually anatomie is too predictable and boring  its plot is not intact and consistent  it s got stupid scenes to it which don t even fit into a horror movie genre  amusing sex scenes with pop music and topless women in underwear  why do they need to have it all in just one movie  they should have made a cheap german adult movie instead   i can t recommend this movie to anyone because it s just too boring,0,
i thought this movie was perfect for little girls  it was about a magical place where genevieve and all her sisters could do what they wanted to do the most anytime they d like  most little girls would like this story  even though there is the thought of death in it  although no one dies  the king almost does  but little girls would not understand it  so it adds up to make a perfect story  all the events add up  creating a great plot that can have a meaning if you dig deep enough  this story is perfect for little girls  and since it is a barbie movie  the kids can have more fun with it  especially if they have barbies of their own  anyone can have fun with it  though  because it is so cute and understandable  overall  i think this movie is a good movie for everyone  especially little girls  and will give anyone a smile at least once during it,1,
seriously  if i wanted to make a movie that makes zero sense  never will  and features lesbian scenes as its only high point  i could have   david lynch is the worst  as is this movie  anyone could have made a better movie in which at least some answers were given and the story wasn t so slow and long winded  the story means nothing without something at the end besides the credits  what a waste of time  i will never get those     minutes of my life back and hope that others can learn from my mistake,0,
my father the hero used to be my favorite movie when i was younger  it s about andre  a divorced french man who wants to take his beautiful daughter  katharine heigl  on a vacation  hoping to get a little closer to her  but of course  nicole isn t that easy to get along with  she just started puberty  i m guessing  she is angry and hurt that her father was never there for her and decides to give him a hard time  one day at the beach  nicole meets handsome ben  and she makes up a wild story about her and her dad  the whole island gets involved and the movie turns into a hilarious wild entertaining movie  i would give my father the hero,1,
i saw it in europe plex  great movie     this film is an exploration of the spirit and the flesh in modern times  protagonist jim kirk  drives an unwieldy rv across america  stopping often to fill his gas guzzling tank  he is middle aged and confused   he fuels his thick  diabetic body with cups of coffee and radio chatter  he is the flesh  agitated and sometimes spaced out  fairly oblivious to the growing tension around him but feeling it as twinges of discomfort    the spirit suffuses the film through speeches and other sounds  as well as what appears and goes by in the visual field  the spirit eventually collides with the flesh and kirk goes down  unable to comprehend what has happened to him  he s been in denial about just how bad things have become due to he waywardness of all of us  because we are all focused on the needs and desires of our flesh  we re all in the same denial and so we  like kirk are in danger of going down and being blown away by desert sands just like him,1,
yet another foreign war movie that puts hollywood to shame  real in the same proportions that hollywood productions such as harts war and windtalkers are unreal  a moving story backed up by strong acting and great film making,1,
this is an excellent movie and should be presented every year during the holidays   christmas  beautiful with great acting  john denver at his best  i e  sincere  kind  talented  and natural  the town is georgetown  colorado and every bit as lovely as in the story,1,
how is this a documentary  much more like a walking ghost tour one might take in any given southern city  quotes were generously dropped throughout without the first effort at identifying the source  george orwell was the most identified quoter    documents were referred to without ever being produced in any form  flat out fraudulent shots depicting period film stock were spliced aside historical film reels with no separation from reality and self promotion  film reels which were entirely unrealistic and improbable for the time at hand were dropped in  as if trying to ape blair witch  hoping to drum up a spook house on what would otherwise simply be dead real estate    is this not in some way a great disrespect to actual victims of tb  a dance on their collective graves for the sake of commercialism  the line between actual footage and manufactured self service is so thin  the drippings of doubt so insignificantly played down  the scientific boundaries so blatantly ignored    how could this possibly be listed in my tivo as documentary    it s a vacation promo  and at that it fully succeeds   hell  i d visit the joint if i could locate it on google earth  not scary said a previous poster  not too serious either  says i  fascinating story  flimsy film making,0,
dr steven segal saves the world from a deadly virus outbreak  this movie strikes me as foolish earnestness that has morphed into an unintended camp classic  the best kind   memorable lines include  knowledge is like a deer  chase it  and it will run away from you  and  drink this  it will make you feel better   it is so sublimely bad    they couldn t have made it any worse if they tried   segal tries to convince you that he is    sensitive    by saving a stricken pony     a good father    by a saccharine cooking scene for his daughter     a man of science    by looking at a fake spectrum     in tune with nature    by using homeopathic remedies     politically correct and multicultural    by having indian friends     an iconoclast    by opening a rural practice after a former life in a national research lab  and    an action hero    by being really fat but yet can still fight  rotfl   it s good to see on as a late night saturday flick  with friends  preferably  but not necessarily   inebriated,0,
totally un funny  jokes  that fall flat  amateurish acting  with one or two exceptions   boring characters and dialogue that s  at best  mediocre  after watching this movie  one must wonder how on earth a producer could come across a project like this and think   i must make this film   no wonder it couldn t get a theatrical release,0,
k  one day my father picked up a movie with a  neat  cover  got home with my mom and we were like yay lets watch this new movie we never saw before     ok so it started     interesting start  cool robots and disgusting gore  eek  on a strange planet  actually it was pluto wasn t it      blablabla i could tell the whole story but i rather not point  wtf never ever pick up a movie with a lame ass name  and seriously don t ever i mean ever judge a book by its cover  err tape    it looked like an interesting movie however it was a slap to the face for sci fi movies  its disgusting  i mean it was so bad i just started laughing  i swear it tryed to be serious  i cant describe the stupidity  it killed more then a million brain cells of mine i can t even write a descent critique  its that bad  argh and i wana prepare you for something  strange   cough cough  mechanical p n    cough cough  sorry just had to say it  its so funny  think of it as a commedy or a parody of sorts for sci fi movies  its classic batman laughs but in a new packaging  what the hell was this director thinking,0,
the inspiration for the  naked gun  movies casts leslie nielsen   who had only recently started doing comedy    as the incompetent but heroic frank drebin  always having to solve an absurd case  like  airplane   and the movies based on the series  the humor relies on mel brooks style spot gags and silly comments  namely the  yes it is  remarks   along with the fact that nielsen remains very serious despite the nonsense around him  and of course  the final frame  in which something keeps moving   it s too bad that the show only had six episodes  at least it spawned the movies  you can t go wrong with leslie nielsen in these sorts of roles  i suspect that they all had fun filming it  really funny    before  airplane    leslie nielsen had starred in movies like  forbidden planet    harlow  and  the poseidon adventure   as late as      he co starred in  nuts  alongside barbra streisand and richard dreyfuss  but since the first  naked gun  movie it s been all comedy all the time,1,
not for everyone  but i really like it  nice ensemble cast  with nice contributions from better known players  like stockard channing  and strong eye candy  from sheila kelley   what really works is the bond between the three brothers  try it  you ll smile a little,1,
the thing is john carpenter s best movie  merging his talents for tension building and shocks with decent production values he turned out a perfectly crafted sci fi   horror movie   by filming in truly difficult conditions he creates a very believable isolated research base which sets the tension before anything has even happened  the ensemble cast work well together with kurt russell proving a charismatic leading man even under all that beard   by building the tension slowly with moments of gory horror  courtesy of effects meister rob bottin   currently directing freddy vs jason  carpenter creates a movie that has rarely been matched  considering this came out the same year as et it could not be more different   worth a watch   rewatch    out of      p s  the dvd is excellent  lots of extras plus the best dvd commentary going  with carpenter   russell   plus remixed in dolby digital for even scarier sound effects,1,
i am a huge fan of big  loud  trashy  completely stupid action movies such as the rock  con air etc  all of these are great fun to watch but  when you think about it  extremely silly  in the line of fire tells a story and it tells it well  with plausibility as well as excitement and suspense it also addressed several important moral questions that really make you think  the last shot of the movie is eastwood and russo sitting together on the steps of the white house watching the pigeons to gentle  peaceful music and i felt a deep feeling of satisfaction  this was because i cared about the characters and i was happy for them that their story had come to a happy conclusion  it felt like a true story  as the aging secret service agent tormented by the fact that he failed to protect jfk on that fateful day in dallas  clint eastwood is fantastic  he brilliantly conveys his paranoia and his personal need to stop his adversary  on the other side of the spectrum is john malkovich  as the creepy predator who tortures eastwood about what happened in      by openly telling him of his plan to kill the current president  this oscar nominated performance really gets under your skin  throughout the movie  malkovich talks to eastwood as if they are friends  he doesn t threaten him  he doesn t lie to him  he doesn t laugh at him  but he tortures him with his unbearable friendliness right up to the last moment  as well as this thrilling main plot  there is a charming love story involving rene russo  another agent and eastwood  despite the age difference  they have superb chemistry on screen and the director wisely does not let this dominate too much but keeps it as part of the backdrop which works nicely  to sum up  i love this film because it has a mind,1,
if it wasn t for the terrific music  i would not hesitate to give this cinematic underachievement       but the music actually makes me like certain passages  and so i give it,0,
this is  realism   if rivette was seeking to give us a ground level study of a woman in a certain place and time and how she was able to influence  and was influenced by  the world around her  he has failed miserably  most prominently because we never get a clue as to why thousands of men would have followed her into battle  there is certainly not enough exposition of the cultural historical context to define the country s need for such a savior and  god knows  there is nothing particularly charismatic about joan as she is presented here  unless bonnaire s wooden posturing and flat line readings are supposed to indicate transcendent faith and determination  the use of landscape is particularly uninspired   we never lose the feeling we are watching twentieth century actors wandering in a supposedly medieval landscape  and as for the battle scenes  which  in contrast to some commentors claims  do take up a good     of screentime   they look like look like some some history club from your local high school recreating a medieval siege  although the kids would no doubt put more passion into it  i will give rivette credit  however  for picturing a side of joan left out by other movies  that of a petulant  naive  and narcissistic adolescent  played by a woman all too clearly at least twice the age of the character she is supposed to portray  obviously unable to understand her place within the movement she is helping to create or the world existing outside her own passions  joan s outrage at her own soldiers swearing and astonishment at the enemy for their lack of respect and obedience to her are jarringly spontaneous and believable notes  you suddenly realize such moments must naturally have occurred in an otherwise uninvolving historical  representation   unfortunately they also serve to point out precisely what is not addressed on screen  what made joan special  i must say i also continued to be puzzled and frustrated by certain foreign film lovers who equate tedium and lack of dramatic involvement with  artistry  and  seriousness   does this film really increase our understanding or involvement with the subject  or with anything for that matter,0,
this landmark film can now be seen in two different versions on the grapevine video release which also includes the english translation of selma lagerlof s novel which she based on a swedish folktale  the first version is the swedish edit under the title of the phantom carriage  the second version is a reconstruction of the way it was shown in the united states under the title of the stroke of midnight as released by metro  before it was m g  m   the actual us release has long vanished but a detailed review in the new york times lets us know how the scenes were reordered for domestic release    and both are fascinating to see  each version of this film was presented at the organ loft in salt lake city with live theatre organ scores provided by artist blaine gale  a live recording was made of these performances and are included on the grapevine video dvd along with the novel and notes about the two versions  while the phantom carriage follows the order of lagerlof s novel  the stroke of midnight is in some ways easier to follow  seeing the two different edits is an education in how silent films could be changed effectively for release in different countries    some viewers look at this film as a horror film which it certainly is not  this is a morality play with shades of the supernatural used to hit home its stark message  the directing and lead performance by the great victor sjostrom were way ahead of their time  it s easy to see why m g m brought him to hollywood to direct such films as lillian gish in the scarlet letter and the wind as well as lon chaney in he who gets slapped  in america he was known as victor seastrom  he would also star in the lead role of ingmar bergman s wild strawberries  giving a masterful performance  bergman was greatly influenced by korkarlen or the phantom carriage in his earlier days    this is a powerful film that is well worth taking some time to discover and study  the grapevine video release is an excellent way to do this,1,
this movie is everything a tenacious d fans can hope for  director liam lynch partnered with the  d  is a concoction of epic proportions  of course you need to understand the humour and format of tenacious d  when i saw it there wasn t too many laughs from the audience but the reason is not a lack of humour or intelligent jokes  this movie seems to have been released on to an unsuspecting public that haven t familiarised themselves with the musical duo  this movie does stay true to it s roots  for the few of you who have seen the hbo tv series and heard the album  they have not forgotten what their audience loves  like the tv show people have noticed from the trailer the jb and kg apartment scenes and of course the open mic nights that each tenacious d episode would start and finish with  the soundtrack is phenomenal and each song blows you away      and dave grohl plays a fantastic devil   this is the perfect movie for those of you looking for a hard time and a rocking musical,1,
what a waste of a great cast  figured i d check it out because it looked like a good stoner comedy with a lot of fairly well known actors  what it turned out to be was a pointless collection of boring intertwining stories about several characters with minimal connections with each other  characters who start off looking like decent people but end up with not a single likable or interesting characteristic among them  calling it a comedy was a stretch as well   the only thing that made me chuckle was jack black s song  which was basically tenacious d  i waited for something big to happen but ended up with nothing more than    minutes of my life wasted,0,
anne christie  was garbo s   th film and the first in which her husky swedish voice was heard  she plays the lead character  anna  who has struggled with being abandoned by her father chris  a drunken barge owner played by george f marion   and with the misfortune of the life she has has to lead to keep her head above water   meeting irish matt  charles bickford  may mark the turning point for her     or does it  garbo looks and sounds great in this drama which  although looking rather clunky and moving at a slow pace  still manages to interest and engage an audience nearly    years later  marie dressler makes an impact in the role which gave her a second flush of movie success in films such as min and bill  dinner at eight  and emma  while marion and bickford are more than adequate   an interesting slice of movie history  garbo would do better talkies in the years following  but  anna christie  will always be remembered for the first time she talked on screen,1,
this is the funniest sequel i have seen in a long time it is much funnier than the other three and not a bit scary  it has some very gory pieces in the film  but not bad enough to make you sick  in this one he has a female doll companion  hence the name  if you liked the first three then you ll love this  go watch it,1,
up at the villa fooled me into thinking i d be watching something similar to gosford park   the film opens at a ballroom in     s italy which is populated by vulgar americans and uptight upper class brits   but in truth up at the villa plays out far more like a merchant  ivory production which is very bad news because it s a very slow   and i do mean very slow romantic drama with some of the romance being very unlikely   if you like slow romantic dramas you might like this movie   i didn t,0,
these cartoon writers are unrelenting with their corny  and fun  puns  the first shot we see in here is an island prison with the following written above its big gates   alka fizz prison   no noose is good noose   inside the prison  the first sign we see is  welcome  have a seat   they then show an electric chair   corny gives way to clever  however  as our favorite wolf is seen behind bars  with pen in hand  he literally draws a door next to him and then escapes through it  in no time  he has criss crossed the united states  zipped up through canada and is in the northern part of that country  it s there we see the canadian royal mounted police and  of course  our hero droopy  known here as  sgt  mcpoodle   he has the assignment of catching the at large criminal from alka fizz  so  with his trusty little blue horse  he goes out in the heavy snow to track down the wanted wolf   from that point  we get the normal story  droopy always being a step ahead of the wolf  no matter what the latter does    and both characters are involved in some wild and very funny sight gags  droopy even pops out of an eagle s egg on top of a mountain  there is nowhere the wolf can go   or do  plastic surgery   to escape the intrepid  sgt  mcpoodle   nobody  by the way  in the history of cartoons perhaps has more exaggerated reactions  either  than this wolf each time he sees his nemesis  his screams  facial and body stretched out in horror each time is a big part of the sight gags    you d think this one joke cartoon would get monotonous but it doesn t  it s more good stuff from tex avery and the gang  just one of    cartoons in the  complete theatrical collection  dvd with wonderful looking restored visuals,1,
normally i wouldn t go to the trouble of commenting on a horror movie sequel  because it s usually assumed that they re bad  and if you watch them with a healthy disrespect  they can be very fun and enjoyable to taunt laugh at  however  this chapter of the ongoing halloween saga came close to gumbing up everything the original stood for  in the very first movie  dr  loomis said  very pointedly i might add   that michael myers was evil  and this tries to explain why  doing a bad job of it i might add   in my opinion  he was much scarier when he was just a blood hungry freak  the whole goth cult thing was unnecessary and a desperate attempt to throw a new curve into the halloween equation  the result was a boring  predictable movie that was not scary and not bad enough to be funny,0,
after spending five years in prison  dr  thomas reed  played by the incomparable vincent ventresca  exiles himself to purgatory flats and winds up tending bar  he soon meets the luscious  angel faced sunny  alexandra holden    you are wicked   he tells her   you have no idea   she replies as she sips her slo comfortable screw and languidly drags on her cig  reed finds himself entwined in the violent troubles of her family and the femme fatale story unfolds set against the desolation and desperation of the oil drained western town   canny direction  great performances  superb entourage work  and some lust scenes that sizzle like the sun in purgatory,1,
the lousiest of all lousy jaws rip offs was regretfully made by one of my all time favorite directors  lamberto bava  here under his john old jr  pseudonym   you know how it goes in these cheap european imitations  right  they only want their monstrous animal to be be bigger  sicker and more threatening  but this more than often results in the opposite effect  bava s creature is a humongous sea devil and it s more than just a shark  we re seemly dealing with a prehistoric monster here  with the jaws and appetite of a great white  but it also has tentacles like an octopus  it s up to a couple of dolphin loving oceanologists to discover how this monster was able to survive all these thousands of years and why exactly he only started his killing spree now  the script of  monster shark  makes few to no sense and most of the action takes place on the mainland  the shark itself is an unintentionally laughable creation and it was a wise decision of lamberto bava to only show it vaguely and in quick flashes  the acting performances are above average and the underwater photography is surprisingly clear and well handled  the twists in the plot are predictable and you ll probably have the most fun spotting detailed facts about the characters  for example  count all the cans of beer dr  hogan drinks throughout the whole movie,0,
this isn t among my favorite hitchcock films  though i must admit it s still pretty good  among the things i really liked were the presence of jimmy stewart  he always improves even the most mediocre material  and the incredibly scary looking assassin  who looks like a skeleton with just a thin layer of skin stretched over him   although it cost the studio a lot of money  i didn t particularly care for doris day in the film  she seemed to weep a lot and belts out  que sera  like a fullback  yes  i know that she was supposed to sing in that manner  but this forever made me hate this song  sorry   the other complaint  though minor  i had about the movie was that it was a little  too polished  and  hollywood esque   the original version  also done by hitchcock  just seemed a lot grittier and seedier  and this added to the scary ambiance,1,
the first in a new style of films for lamas  no tattoo s  motorcycles or karate  i  for one  miss them  but this is a serious movie  he plays a fbi profiler who has lived so long with the bad guys in his head that he no longer trusts anyone  including himself  gary busey is either a great actor or somebody i wouldn t want to meet in broad daylight on a crowded street  kristen cloke pursues lamas as doggedly as she pursues the serial killer  there is one surprise after another as the story unfolds not the least of which is the ending  it seems to never come   there is always one more layer to the story  cloke and lamas start out as the good guys  turn into the bad guys and somehow end up the heroes  but it s definitely worth the rental price  for maximum enjoyment throw in a candy bar a bag of popcorn and a soft drink  you re going to the movies,1,
put the film down and back slowly away  the acting rivals a highschool play  the plot is treadworn  and the production values are slightly higher than community theater  the goofs are so plentiful that it becomes a laugher  rooms are switched around  the dead move  dogs are used for wolves  men shot point blank with     caliber pistols are able to walk and ride snowmobiles  blouses button and unbutton without human touch    this is a baaaaaaaaaddddddd movie  i nearly passed out when i saw the average rating  there is no accounting for taste  btw  there is no nudity,0,
tromeo and juliet is perhaps the best shakespeare modernization i have ever seen  not that there s much competition  but anyway     all in all  tromeo and juliet is definitely one of troma s better movies  one of the little pearls hidden in a towering heap of dung  it s a funny  action packed  gory take on the world s greatest love story  but still manages to follow the original story as faithfully as one can except from this kind of movie  well  except for the ending  where tromeo and juliet kill juliet s abusive father  and live happily together in a sunny suburban area for the rest of their lives with their hideously mutated children   this is the movie high school literature classes should show instead of making poor students read through hundreds and hundreds of pages of shakespeare s scripts  thumbs up,1,
the story of how the  communist  leader who freed the congo from belgium imperialism was eliminated by the western powers through the hand of mobutu  a story of struggle and injustice  of hope and the search of freedom  the story could be the one of any african country  a very moving film with images full of symbolism and beauty  if you have to see only one foreign film this year  see this one,1,
if this is not my favorite movie of all time  it definitely is in the top five  i love this  everything about this is perfect  the clothes  the set  the lines  yes  they re not how normal people talk  but    right down to the small scenes  especially at the beginning of the office girls changing their shoes  picking a wedgie  watering the office ivy plant  putting lunch in the fridge    identical to what us office girls do today in the year       i think all the minor characters are wonderful  if someone like joan crawford is over the top  it s all part of the package  if you pick out many things in the movie  it is very evident that this was the beginning of the sixties as women were starting to not  take it lying down   at least not if they didn t want to  as far as characters being contradictory  for instance  suzy parker s character acting like she s all for flings  but then getting too attached to louis jourdan s character  isn t that what many people are like  contradictory  they mix in real stuff with scenes like diane baker s character finding the love of her life after miscarrying her illegitimate baby in an accident  lying in the hospital with a big old bandage around her head  this is part of the package too  it s charm  glossy escapism  i like the mix of real stories pertinent today  the stereotypical career woman who only has affairs with married men  therefore doesn t have a family when she is older  with ones that make you wish   ah  if only i could fall in love with a doctor and he ll love me even though he knows my sordid past  and saw me all messed up after the scandalous accident    also  i just got the dvd  widescreen  it s yet even more beautiful than full screen    yay,1,
i can t believe i bought this movie on dvd  i don t even remember it being shown on tv last year  why in the world couldn t they have just done a real sequel to one of the best christmas movies ever made  damn and randy quaid looks like he s been on the same drugs as jerry lewis  i didn t know about this movie until i bought it tonight and thought i would check it out on imdb and see how it was rated  boy did i make a mistake  if your reading this review be warned stay away from it and just stick to the first christmas vacation  well at least i didn t pay more then    bucks for it  maybe i can trade it in and get half of that back at tower records  then again maybe not  ps i still haven t watched it yet  my dvd player went on the fritz tonight watching another wonderful movie  the chronicles of riddick  unrated director s cut  woo freaking hoo,0,
the quintessential  let s get ready for summer movie   it s dumb  goofy  and maybe a touch dated  but my kids just saw it and they laughed as hard as i did when i first saw it  in the style of all  little guys versus the establishment  movies  so yes  the plot is very predictable  but it s warm and funny  and no  it s not bill murray at his bill murrayest  but he is starting to stretch out in what was his first starring role  odd  though  to see how few of the  fresh young faces  in this film went on to do much more,1,
this movie is simply excellent  for some reason it wasn t a success at the box office in india  in new york  however  i have yet to come across a person who disliked this movie  this is definitely the funniest movie to come out of india  everyone gives a good performance  amir khan  however  just takes over and puts the movie over the top,1,
