text,label,
"I can't give it less than a star, I tried. At this moment, Im not sure if Im halfway through it or not, but I stopped actively paying attention around the time part of it was revealed to be a dream. Or not. Or maybe it was. I think viewers who posted a comment that didn't include the descriptions ""horrible"" or ""awful"" or ""made me want to swallow a bullet"" are probably being nice because it is an indie film. Don't listen to them, listen to me- there is no nudity in the movie, skip it. I needed ten lines to submit this warning, so I will also say that the goth girl that some users have described as ""hot"" is fat. She has fat elephant legs.",negative,
"I'm not sure what the appeal of this movie is, but I couldn't find it. It's a really long, barely credible, hardly lucid conversation between three guys on one set.   It doesn't move anywhere, the characters are just totally bizarre, the underlying plot equally so. It's lost on me, definitely a walk out movie.  The one thing that keeps you from walking out is the ever unrealized possibility that it might have some kind of point or meaningful climax, and the fact that, all irritation aside at the banal personalities, they're acted quite reasonably. But you have to brace yourself for endless dialog, wishing on many an occasion that Teach would just shut the %*&* up for a moment.",negative,
"What is wrong with CURACAO ( Also known as DEADLY CURRENTS though what the reasonn for the name change is I have no idea ) can probably be summed up where a woman says to her lover :  "" Keep it down baby , I'm trying to sleep ""   It's not the dialogue that's the problem or the way it's delivered , it's the fact the actress has has a Central European accent . Nothing wrong with that until it's revealed her character is from Philidelphia in the United States ! This what struck me about this thriller while watching it - The way accents don't match their characters . Apart from the Philly woman with a German accent we see a South African with an English accent , a local police chief who sounds like he's an Irishman impersonating a Gestapo officer and worst of all George C Scott playing someone who's either Dutch or British with an accent that sounds like it might be American tinged with South African . You soon give up following what's on screen and end up concentrating on what nationality a character might be due to the strange way they speak . It's interesting to note that this site hasn't given this movie a country of origin . With so many different actors from different countries you do feel that this was produced by the United Nations   Even if you're not curious about accents or dialects you'll probably have to give up following the action anyway because CURACAO is plot less . Things happen like a boat exploding , and a hostage situation and the hero being recruited as an agent for South African intelligence but you're left scratching your head wondering what the heck this is all leading to . I was lost",negative,
"Angel-A is a change of pace for Besson; monochrome, mawkish and rather mediocre. It is well photographed on location in Paris, although subtitle-readers should note: quick-fire dialogue AND good cinematography may make for frustrating viewing.  This film is no ""Wings of Desire"" or ""Wonderful Life"". Despite its shared themes (heavenly intervention averts suicide, angel/mortal relationships ensue), Besson does nothing to enlighten or inspire us. Even the well acted, teary moments, rapidly descend into toe-curling sentimentality.  The film's flawed ideology irritates; an Angel whose message of love and respect for self is constantly undermined by her own violent and promiscuous behaviour; a ""happy ending"" which negates the hero's supposed journey from helplessness to self-esteem and independence.  Verdict: Quite nice to look at but confused moral and philosophical messages tarnish the film precisely where it should shine. 4/10",negative,
"River Queen's sound recordist should have been fired, in this day and age there is no excuse for poor recording on the set. Mumbling voices was the end result, and the cinematography was average to fair at best. The story had potential and I feel sorry for the overseas actors who must have known they were on a turkey shoot while they were filming. Its obvious that the movie was suffering from el cheapo budget syndrome, and the scene where Temuera is procreating inside the house while a battle rages outside is just too stupid for words.   I noticed a few shortcuts taken on the Maori protocol side of things, but this was probably due to movie length time restraints etc. All in all I wasn't impressed with this movie, the Whanganui river has many beautiful spots but this movie gives us a cold, drab and claustrophobic image, with none of the beauty. The movie needed more sunshine and better camera angles, less on screen confusion, better sound recording, and more thought needed to be put into what the movie goers would be seeing on the big screen.   Hats off to all involved though for completing what must have been a very difficult shoo. I have the utmost appreciation for anyone who can make a feature film, sadly I did not enjoy this one.",negative,
"While I have seen and enjoyed similar movies to this one that were silent films about the Russian Revolution, such as POTEMKIN and TEN DAYS THAT SHOOK THE WORLD, I did not particularly enjoy this one. This was mostly due to the annoying and ""artsy"" way that the director chose to shoot the film. While POTEMKIN excelled in its editing style, this movie used similar techniques with a lot less finesse--in some places, the editing seemed very choppy and amateurish. Plus, and this was truly annoying, the use of zombies throughout the beginning of the film and late in the film really was over-the-top. What I mean by ""zombies"" is that to illustrate just how depressed and oppressed the Ukranian peasants were, the people stand like mannequins in many scenes. And, they stand like this, unmoving, for a VERY long period of time, while the ""evil"" Capitalists and exploiters of the masses walk by. Gimme a break! This movie is a wonderful example of style over substance--and it's only a movie for those who enjoy or can overlook the overindulgent direction.  By the way, the DVD for this film is improved, somewhat, if you leave the audio commentary on. This makes the movie easier to follow and gives a few interesting insights.",negative,
"If it wasn't for the terrific music, I would not hesitate to give this cinematic underachievement 2/10. But the music actually makes me like certain passages, and so I give it 5/10.",negative,
"This movie has good intentions, at least in the message ""don't be afraid, no matter how tough it can be. Fear will kill you in the end"" It's a good message, but the container is so flawed that the message gets squashed by bad acting, complete lack of credibility in the feelings, dialog that's delivered as if it were read out loud, stereotypes instead of breathing, living people.  It abuses from effects such as slow-motion to compensate for a complete lack of credibility in the acting and thus, a lack of emotional force...  The suicidal part of it still reminds me of a low-budget film from the pre-90s, when lesbians seemed to have (at least on celluloid) an utter incapacity of live good, happy lives, and a tendency to get caught in over-the-top dramas that often involved separation, death, or prison.   Had it focused on the rewards of living life according to how we feel it (and not according to how others think we should live it), it would have being less dramatic, more inspiring. But it doesn't, it focuses of pain, on loss and leaves the message at just a theoretical ideal.  I can't see how this movie can be an inspiration to anyone to come out or overcome fear and rejection.   If you're looking for a really good movie that talks about overcoming fear and daring to live what you feel, go back to the magnificent ""Desert Hearts"" (even better: read the novel!)",negative,
"A `Wacky Chick' flick. A beauty contestant winds up dead and the Usual Suspects are rounded up. Another entry in the vein of the Texas Cheerleader, this is an average example of its type.  Yasmine Bleeth turns in her usual wholesome girl performance, and Jill Clayburgh does a good job as her stressed-out slightly obsessed mom.  Some mildly funny moments listening to the vapid self-serving PR coming out of contestants' mouths. (`I'd like to own a restaurant so I can give left-over food to the homeless.')  You have to ask yourself what people are using for brains when they think a cheerleader spot or beauty crown is worth killing for!  ",negative,
"Submerged is definitely NOT ""the worst movie ever"". It does have its flaws, such as borrowed footage, crazy script and non-existent special effects (these are the worst), but it also has some good points too. The acting is surprisingly good, there are LOTS of familiar faces whom you probably know if u're a b-movie fan like me.  I was very glad to see Brent Huff playing one of the heroes, knowing him mostly for his 80's action films, and i must admit, he is not a bad actor at all. Fred Williamson, Maxwell Caulfield & Tim Thomerson get some limited screen time, but are believable in their parts. The ""eye-candies"" in this Fred Olen Ray movie are Yvette Nipar and Nicole Eggert, both looking very sexy and very mean. Michael Bailey Smith adds some muscle to the background as a Navy SEAL. Unfortunately the only cast member who (in my opinion) is completely out of place is Coolio. He doesn't act at all, talks like he didn't even read the script, and being a badass in the beginning of the movie, gets shot like a wimp a hour later. Not a good choice.  To sum this movie up - this is not such a bad choice for late night entertainment. If you can get over the special effects thing (so many guns, so much fire, and not a single wound on anyone), Coolio's annoying performance, and the recycled footage from Airport 77, you might like this no-brainer after all.",negative,
This movie was an embarrassment. Ulma Thurman looked like she had some kind of disease and John Travolta looked like he was walking in his sleep. I was expecting this to be a so-so sequel to Get Shorty not a half-baked remake of the exact same movie (except that some of the character's have different names and clothes)  I would not recommend this to movie to my worst enemy. I feel like I was ripped off and Hollywood has once again tricked me into seeing another horrible sequel ( I also suffered through Alien Vs. Predator).  The best thing that I can say about this movie is that it has my vote for the worst movie of 2005!,negative,
"Chili Palmer is tired of doing movies and know wants to do some success in music. Being half mafioso half expert negotiator, he wants to rise in the music market. However, know everyone is like him and making the good singer Linda Moon to record a hit will be harder as expected. The first part is funny and filled with irony, this one falls into the easy jokes and has many less good moments. Only the two women (Uma and Milian) are decent in their part. Most of the film is done with histrionic character, excessively exaggerated (a little is OK, too much is disgusting) and the only one that one could save is the gay bodyguard, who, at least is coherent, the rest, are too much idiot. The most surprising thing is the fact that the movie is not boring, everything happens so quick and there are so many things happening that you do not have time to get bored, if you want to follow the movie. It may insult your intelligence (a lot!), and the movie is bad(yeah!), but, well, it's not boring.",negative,
"Unfortunately, Koontz seems doomed to die without seeing a decent adaptation of his work. Whispers follows the original book very closely, seemingly until the production company ran out of money. All of the sets in the first half of the movie were meticulously recreated from the book - something which has been lacking in many other Koontz films. Despite its other (numerous) downfalls, I continued to watch in anticipation of some really great scenery. Wrong. By the time the detectives show up at the crack head's apartment (in the book), the movie is out of funds, and one of the most suspenseful scenes from the book, is ruined. Where the book offered grisly discovery, a search and a chase through the guys apartment, the movie offers the backseat of the guys car.  Let's face it - Koontz writes without a budget in mind, because imagination is free. If a Koontz novel ever gets made into a decent movie, no one will go and see it, because they have been let down so many, many, many times before. This is why Dean Koontz's Frankenstein is now just Frankenstien - if you had seen your work butchered that many times, you'd get out early if it looked like happening again!",negative,
"I know i loved this movie when i was 12-14 years old. Now that i am 24 i watched it again, and i wished i hadn't. Because all the things i laughed at when i was younger, is no longer funny. so this is an hour and a half without fun. For me the jokes were lame, not funny or just too childish. So the same thing i loved about the movie when i was a kid, is now the things i don't like about it. Besides not being funny it is not actually believable at all. The evil character is very poorly done but i guess that is the kind of movie it is. And the last 20 minutes of the movie is pretty lame with bad fighting sequences and so on... But if you are young you will probably love it. I rate this movie 4/10",negative,
"I give this nonsense a 2 instead of a 1 because there is a worse show called Haunted Homes. But this kid and his buddies conduct their investigations like total idiots. They assume that there are ghosts from the get go and if they ever find rational explanations behind the experiences they have to be drug kicking and screaming into admitting it. But beyond that, the show's whole format is incredibly annoying. Even though a lot of it seems scripted, the college educated kids who make up the the cast can barely speak English but still insist on trying to use ""big"" words they obviously don't understand. And head investigator Ryan's ridiculously self important voiceovers make me just want to throw the TV through the window. (and he looks stoned all the time). In short, this group make the guys from TAPS on Ghost Hunters look like MIT scientists!",negative,
"Oh, God! Why didn't you give this money for charity? I thought I saw the lowest crap by now, but I was wrong! Who did this script, anyway? A retarded? Who did this cast? I can't believe that there are people that spend money and time to do garbage like that! I was under the impression that I'm watching a porn movie, only without sex scenes, that bad was the so called acting. Onestly, did this film have a director? I believe not and I'm convince that everybody had upon them a page with some lines and red it in front of the camera. I can't explain myself how all the characters in this garbage died without a fight. Nobody can do lower than this! Please, erase it even from IMDb! Bleah!",negative,
"If you can make it through this flick without laughing out loud at the screen, you are a better filmgoer than I.  Count the logic lapses, common-sense leaps, and credibility stretches... betcha need more than two hands!  P.S.: If one more film uses a location that is clearly UCLA, and claims that it is a different university (in this movie's case: Berkeley), I'm going to lose it.",negative,
"I struggle to see the point of this movie. It is supposed to be a comedy but I didn't laugh once. The storyline is one that could have been interesting in a well made movie, but since this is acted by comics, the result is totally unbelievable (as comedies should be). The Comic strip series was very hit and miss, even withing the episodes, and it is fair to say all of the people involved have gone on to do greater things. One to avoid. I have also just found out that comments have to be 10 lines long. The whole point of these comments is to give an indication of whether the movie is worth watching: not write an essay gushing about it or taking it apart. If you like: Seinfeld, Larry Sanders, the Young Ones, Alan Partridge, Arrested Development, Curb, Red Dwarf, then you might like to pass on this. On the other hand, if you like lame jokes such as can be found in Friends and Dodgeball, enjoy watching this!",negative,
"After a string of successful 'a man and his monkey films', which included the seminal ""Every Which Way But Loose"", ""Every Which Way You Can"" and ""Peter's Friends"", the genre fell on hard times. In an effort to rejuvenate this once celebrated area, director Frank Marshall brought Michael Crichton's acclaimed novel to the big screen.  Think 'Gorillas in the Mist' meets 'Tron' minus the box-office clout of Bruce Boxleitner. This is one mans doomed love affair for his talking monkey. Not helped by bad accents (Tim Curry struggles with a Romanian), a baboon of a screenplay, hungry hippos, skydiving primates and Bruce Campbell. Ape-Sh*t.",negative,
"The Comic Strip featured actors from 'The Young One's' - a student based sitcom from the 80's. Comic Strip features included parodies of westerns, 'The famous 5', and The Professionals - all a lot funnier than this. Having said that Alexei Sayle puts in a good turn as a traffic cop with ambition and the soundtrack features great music from the era. 5/10",negative,
"The 1935 version of ""Enchanted April"" manages to be simultaneously tedious  and perfunctory. It is difficult to show the transformative magic of Italy shooting in a studio with only stereotypical Italian behavior to belabor. The transformation of the four strangers fleeing London is instantaneous in the cut from the first day to a week later. Rather than develop, the screenplay flips a switch and the  characters are different.  The husbands are boring enough in flashbacks without turning up, even if their presence does not drive the four women back into their shells and/or hostilities.  Jessie Ralph has the most fun (moving instead of entirely chewing up the  scenery) and Katharine Alexander has some poignant charm out of her  husband's shadow (and away from his hideous droning). Ann Harding is  unremarkable here (with the Production Code being enforced). She had an  appropriate line in an earlier (pre-Code) movie, ""When Ladies Meet"": ""You're  not worth a minute of one anxious hour that either one of us has given you,"" but in ""Enchanted April"" can only look hurt, rush out, and proclaim fealty to her errant husband.",negative,
"Sure, the concept had already been done with Alf and the Charmings: thrust modern society onto one or more out-of-place characters. But I loved both shows and watched them religiously until they ended in 1990. When I learned about Scorch, I was actually very hopeful for something new, as new TV in the 90's so far hadn't impressed me (but at least Star Trek: TNG and the Simpsons were still going).  What I got was a big disappointment. The acting was awful, but considering the ridiculous dialogue and wholly unbelievable writing, I can't blame them too much for what they had to work with. There were a few humorous moments, but most of the deliberate jokes seemed forced in their delivery. The whole production work on the show seemed too low-budget for what was on TV at the time. In the 80's it would have fit right in.  Still, it was the first episode and had to introduce the characters and establish the entire premise of the series, so I gave it the benefit of the doubt. The second episode wasn't as bad, and I started to get my hopes back that once it got into its stride, the show would improve. Sadly, my VCR ended up not recording the third episode aired, I never got to see it, and the series disappeared from the TV listings after that. All I have now are the first two episodes recorded off the air onto a VHS tape.",negative,
"This is hands down the most annoying and frustrating game I have ever encountered. Every time you turn around the game takes control of your character or creates invisible walls that you can't walk through. The cut scenes leave you in control of your character's movements, but only to a slight degree. Also, you have to play the game for about 2 hours just to get past the intro/tutorials. It's terrible! I am afraid if I play this game any more I will end up breaking something. This game sucks. The graphics are good, but nothing special, the game play, however, is awful. To say I hate this game would be a huge understatement. I got it on sale, but I want my $20 back. What a waste!",negative,
"I realize it's a small statistical sampling (8 votes as of this posting), but 5.9 out of 10? I'm giving this movie a 3 and even that's generous. I've tried to watch this movie three times now (the Saturday night 9 p.m. premiere on SciFi Channel, and the Saturday night at 1 a.m. and Thursday night re-broadcasts) and I've fallen asleep all three times before the movie ends. Which leaves me with a laundry list of unanswered questions. For example, is Lance Henriksen that strapped for cash that he has to keep playing supporting roles in these god-awful ""Pumpkinhead"" sequels? Is Henriksen contractually banned from doing any non-""Pumpkinhead"" movies? Can't the creators of this franchise do better than a monster that looks like a geriatric, emaciated ""Alien"" who walks like he has a stick jammed up his a**? When are the hick characters in these movies going to realize that handguns and rifles don't hurt the ""Pumpkinhead?"" Why don't they try jamming another stick up this thing's a** instead? And, lastly, are the writers of this movie so creatively challenged that they couldn't come up with names for the two feuding families more original than the Hatfields and the McCoys? While you're at it, why not write a screenplay about a fictional president and name him George Bush? Someday I may have the mental stamina to watch this movie all the way through without drifting off to sleep. Until then, if somebody has the answers, please let me know.",negative,
"I debated quite a bit over what rating to give this one because it's my least favorite Herschell Gordon Lewis film so far other than The Gruesome Twosome, but it has the best acting I've seen in a Lewis film. However, we all know that's not saying much. Once the movie was done, I was happy because it felt like I had been sitting through a 4 hour movie, though it was only 82 minutes long. I'm trying to see all of HGL's films and that's probably the only reason to see this one.  The gore is good as usual, the one thing that Herschell seemed to get right. The acting is just as bad as usual with one exception. That exception is Frank Kress. Now, would I say that he's a good actor? No way, but he's good compared to everyone else. The story is boring and flat and goes no where and by the end, I didn't care what happened just so long as it ended. I know this is a cult classic but I didn't enjoy it very much at all. I hope you will.",negative,
"I love camp movies, believe me and the usual technicolorian gore of Gordon Lewis don't bother me at all, but this is just one of his most stupid movies, even more than BLOOD FEAST, i'm not kidding. THE GORE GORE GIRLS is about a mad person who kills a lot of go(re) - go(re) girls of a night club. A detective and a reporter tries to find out the big secret. Maybe the performances here are slightly better than the usual average acting H.G Lewis films, but that is not saying much. The camera work is even dreadful.  But at least is kind of watchable with the go go girls acting ... you going to pass a good time with it, and the killings are just absurd in a very, very bad way: A girl is killed with a wooden hammer punching in her butt (!) and just don't let me talk about what it does with the nipples. You going to laugh like anyone with this. But the better of all this mess is a scene that i only love of it's campness: the go-go girl before being attacked by a lot of feminists dancing in a very American way. Though is important to note that this was one of the first films that got an X rating because of it's violence.  ONLY if you want lo laugh and pass a good time (But only with a lot, A LOT of beers).",negative,
"Rutger Hauer helps along a film that basically can be summed up in the young person finding themselves category, and rather obviously so, so it needs a lot of help.  The beginning holds a lot more promise, of a film that could turn into Michael Clayton or Stranger Than Fiction. It's too bad because I really got hooked into the beginning. Then, like the opening soundtrack, it went from great and intriguing to basically nowhere.  It's fun enough with plenty of curiosities and interesting characters acted well. I'm sure that will be enough for many people. The problem is it all feels contrived and empty which, ironically, is supposed to be the main discovery for the character's self realization. Not the film itself (it's not a self aware film), but that the character is supposed to recognize his own life is contrived and empty.",negative,
"As I'm listening to my parents watch this (after I gave up 10 minutes into the film), they have absolutely no idea what is going on. When ""Charles Dickens"" stared into the camera, I half expected him to turn into a demon (yes, he looked like one). Unfortunately, that didn't happen.  This movie had various reasons I did not finish it: one, it was unbearably slow. I mean, seriously, it was SLOWW. You can only understand 10% of what is said, and the characters were poorly introduced.  If you have an English accent and you like a LOTTT of talking, no action, terrible acting, cheesy laughs, and the same music/sound effects played over and over and over, then this is THE movie for you...  1/10 - completely horrible.  Avoid at all costs.",negative,
"Out of boredom and vast curiosity, I decided to check this show out today since my four year old niece loves it. I should have known that it was a show that only a four year old could like. The show was pretty bad.  First of all, the show just wasn't funny. The laugh track went off at the most inappropriate times which was very annoying, especially since none of the jokes were funny. The laugh track went off at some point when the one kid who's the cameraman said ""I'm going to go polish my lense"". How the hell is that funny? The parts in it (like meat drumming) that were supposed to be funny was just stupid to anyone who's over the age of eleven.  Now, I have a feeling that four year olds are not the target audience. However, since I have a four year old niece who watches it, this sort of thing concerned me while I was watching it: It doesn't show very good behavior. In the episode I was watching, it shows Sam stealing Carly's sandwich and pushing her down to the ground, just so Carly can stand up and do the same thing back to her. I would not want to see my niece acting that rude. I also don't like the idea of two young girls having a web show where they give out personal information... If this was real, there would be freaks all over her.  This show would probably be good and funny to someone who's eleven or younger, but anyone older than that, just stay away from it. I'll give this two stars since I guess I can see how it can be funny to a kid.",negative,
"this show is just plain awful. I liked to watch Drake and Josh, which was great, and before that The Amanda show, also funny, but this is just AWFUL. in my opinion watching this felt like watching those --- movies from Seltzberg, painful and uncleaver. this is about 3 dumb@$$ kids who make a crappy web-show (while stealing the hole Ithing) while their retarded brother is making sculptures (he has no life). the cast is crap, Megan from drake and josh is carly (AHHHHHH!)a ugly b!tch is sam and some kid they pulled off the street plays fred. all i saw from this (ugg) are random ""jokes"" that include the brother making a clay-mation film, he also played an arcade game called PAC-rat (genious), Sam and Carly being retards on their web show, and Fred being a dork. the only episode a saw (cant remember the title) where Fred gets bad luck by not forewarding an email.i find videos on youtube funnier than this junk. and why the hell do they get youtube jack@$$ fred, get AVGN to cancel the show with his potty mouth. just skip this show.",negative,
"I have no idea what these people were thinking when they made this film. No plot, very limited action, and what is with the 3rd person commentary throughout the film???? Instead of running around the planet to shoot on all of these locations, they should have spent some money on script writing and actors. What acting there was, was lousy. This was 90 minutes of my life I will never be able to get back. I should bill the director for the cost of renting this film. To the director and the writers of this film....please quit now. This film should have a tag on the front of it saying beware of boredom. The only good thing I can say about this film, is the computer generation. It's OK as generation is. This movie should never have a sequel....ever.",negative,
"This film was released soon after the Conan films, a sort of female Conan, Red Sonja played by Sylvester Stallones ex-wife Brigitte Nielsen. She's not a very good actress unfortunately as proved in Rocky IV and Cobra. The whole film feels cheap, but strangely Arnold Swarzenegger appears in this film but not as Conan, although he looks, acts and fights like Conan from the two Conan films, I don't know what thats about. Anyway he only appears about every twenty minutes and doesn't hang around for long. Maybe Arnold filmed this in his time off from filming Conan the Destroyer or something? Anyway the film is way to slow and boring for an action film, skip this and watch Conan the Barbarian instead.",negative,
"Red Sonja is flawed, weak and lacking. Even the camp-ness isn't good.  There are only two good things about ""Red Sonja""; The costumes (even though the Red Sonja costume is ridiculous. It's ironic that a girl who is even afraid to be touched by men, because she was raped, still choose to wear so few little clothes, even when it rains.) and the music by Ennio Morricone. Still the movie is somewhat watchable but certainly not recommendable.  The story is extremely simple and they didn't even bother to make it interesting. The story could have been forgotten if there had been some good action sequences and some humor, both are present but are seriously flawed in many ways. The movie takes itself too serious and tries to impress but fails completely.  Brigitte Nielsen is an horrible leading lady. I don't know who's accent is worse; Hers or Arnie's and on top of that; She can't act. There is also absolutely no chemistry between the two characters which makes the love story totally unbelievable. Even worse was Sandahl Bergman as the main villain who acts more poorly than a paper bag. Ronald Lacey was somewhat good in his role, but my God he looked horrible, he changed so much since his (only well known) role in ""Raiders of the Lost Ark"". Maybe it had something to do with his illness which claimed his life in 1991? And by the way, what was with all those ""Raiders of the Lost Ark"" actors in this movie? Next to Ronald Lacey, Pat Roach, Terry Richards and Tutte Lemkow appeared in a role, it seemed like some kind of ""Raiders of the Lost Ark"" reunion.  The only times when the movie gets a bit interesting is during the (sword)fights even though some of them are needless and weak.  Only really watchable for the fans of the fantasy-genre.  4/10",negative,
"And believe me that's a pretty stunning accomplishment. Take ""Jolly Roger: Massacre at Cutter's Cove,"" change the killer from a pirate to a prospector, change his obsession from buried treasure to old gold, and his color from puke green to deep blue. You now have ""Miner's Massacre."" The problem is, at least ""Jolly Roger"" was entertaining enough -- albeit in a so-bad-it's-good way -- to keep you watching it for the whole two hours. There's no strip-joint-murder scene or any bizarre killings. I can't tell you how many times I lost interest in ""Miner's Massacre"" and started doing dishes or cleaning around the condo. And, the ending is absolutely silly. The 49er dude just randomly re-appears out of nowhere to kill the local sheriff, while the lead actor and actress are sitting in the sheriff's cruiser, screaming. A truly horrible movie.",negative,
"I'm a fan of good, plausible, action movies. And I'm a huge fan of the elite military units such as the Navy SEALs. Finally, I'm a huge fan of Michael Biehn. Sadly none of those allowed me to really enjoy this movie at the time. I gave it another chance more recently when I bought the DVD. Here's the problems with this movie in a quick list: 1. It's a poor mans top gun, for example including a virtual music video of the SEAL team playing golf with a soundtrack of ""The Boys are Back In Town"", which concludes with Charlie Sheen doing an inane chase to get his towed car back.  2. This is quite simply a Charlie Sheen movie, when Sheen was trying to be famous before he started doing stuff like Hot Shots. Reports I've heard indicate that Sheen was a baby on the set and it affected the roles and Direction the rest of the actors in the movie got.  3. Biehn is the head of the SEAL team yet Sheen seldom obeys him. Any SEAL showing the lack of discipline that Sheen's character does, or who endangered the team as he does, wouldn't even have made it through BUDS training let alone gotten on a team.  4. SEALs are cross trained on weapons. Yet in one part of the movie a SEAL has to ""figure out"" how to use a U.S. Stinger Missile.  There are a few good scenes in the movie. The assault entry at the beginning, Bill Paxton as ""God"", and some of the footage in what was supposed to be Beirut at the time. Overall though this movie is a loser.",negative,
"First of all, I'd like to say that I really enjoyed this movie. However, that said, I can't say that it was a ""good"" movie. I went into the theatre with pretty low expectations (something I've learned to do). I'm glad I did, because the plot and development wasn't stellar. The jokes were low-grade humor. But, I was in the right mindset to enjoy them.  I wasn't the only one. In fact, the entire theatre was laughing out loud. I didn't hear anyone complain after the movie came to a close. I even saw one guy fall out of his chair laughing! But again, I have to warn you, Grandma's Boy is NOT a top-quality film. It is a funny (albeit low-brow) movie, and if you go with the right mindset, you'll really enjoy it. Oh, and don't take kids to it.",negative,
"There's an underlying current in all the positive reviews of this movie - it's just a brainless comedy, don't take it seriously. Chillax dude!!! Well that's one point of view. The other would be - why are we accepting exactly the same script, the same formula and the same unfunny people in all these ""comedies"".  What you get is a slacker who, through some totally unreal circumstances, has to change his life (always a he), overcome a set of circumstances which would only pose a problem to a raccoon or a teenager, beat the equally stupid bad guy who is trying to steal the gal he met two days earlier and triumph by remaining a slacker but with more money/self-esteem. On the way somebody does something gross but very illogical. This means you the viewer can call someone after the movie and say something like ""you won't believe it maaann. This guy finds the otter drowned in the bucket of diarrhoea the other guy left after he ate laxative brownies. Then he shines his shoes with it"". Hilarious.  Most of the usual names turn up. David Spade and Rob Schneider do unfunny shtick but they're crrrazzeee characters - a Russian and, I'm holding my sides, a waiter in a vegan restaurant. Adam Sandler, the king of the brainless unfunny, illogical comedy co-produces and some talentless nobody called Dante shows up, yet again. The US will have to explain to the rest of the world what this guy Dante is famous for cos we are clueless. Allen Covert plays a 36 year old which got the biggest laugh of the night from me. He was 42 and looked years older.  Did I laugh? Yes, but no more than I would at a TV sit-com and I don't have to pay a penny to watch them. Please stop making these movies.",negative,
"I think Purvis starts out to do a gay ""Gone With The Wind"" If so, sorry, Tag, it didn't happen. It also didn't happen as a gay ""sexploitation"" flick. I guess I'm confused; what are we trying to do here? Much as I'd like to, I simply can't get to where I care even a little about these characters. This movie is effective in capturing a taste of the decadence that lives in the South; it does nothing to explain, enlighten or advance my understanding of a gay relationship, or the conflict the protagonist seems to be grappling with.",negative,
"Everyonce in a while,4kids brings new shows to it's company. For the past few years, they brought pure gold like Kirby: Right Back at Ya! or Mew Mew Power. But Recenetly, 4kids has been off. CatDog is one of the examples.  It's hard to write a negative comment without bashing the show, but in truth, Weekenders is pure garbage. It revolves around A group who with an over active Brain. The catch though is anything he thinks up comes bad. It may sound good on paper, but after watching it, you'll realize how far from good this show is.  The Pizza Guy is an extremely dumb character. He's very 1-dimensional, there's really not much to him. He's hyper-active, end of story. Though many feel all the character are a rip off of the South Park, I think just the contrary. Mechazawa from cromartie High-School is an interesting character, and he's able to make me laugh. Tino fail to do either of the two.  The cast for the show isn't any better. Like Tino's Mom they suffer from lack of character. They only stick to one characteristic and thats it. The only redeeming quality is the fact that the show can cause you to smirk. Whether it's that the scene may actually be funny, or you may just smirk because how stupid it is.  Thje Weekenders is a very crappy show from Disney/4kids. Though it does seem to love some fans, it should really be left to the kids.",negative,
"This story had the potential of a good film. The difficult choice of love versus money and the angst and regret of making the wrong one. However the movie was ruined by the horrible miscasting of Robert Redford as the villain who offers $1,000,000 to sleep with Demi Moore. Like Redford has to pay for it. Redford's boyish good looks and All American charm just don't cut it as an unlikeable, threatening, boor. Redford's acting skillls are insufficient to make his character menacing. I can see it now, $1,000,000 to sleep with Robert Redford. OK says the lady but you will have to give me some time to raise the money. Jack Nicholson would have been perfect as the sleazeball.",negative,
"Clint Howard, brother of more talented Ron, stars in this abysmally awful horror comedy about a mental case who serves ice cream to children and kills people. Striving to be a movie that's of the 'so bad that it's good' variety, this film misses that mark by a good mile and instead has to be seen as 'so bad that it's...well...BAD'. Wheter it's the constant 'shoe ad' cinema, the pillow stuffed 'fat kid', or the sleep inducing 'horror' that soured me on the film, i don't know, all I know is I loathed the film (and this from a guy who has a soft spot for B-horror films). Paul Norman choose to continue making films in the porn industry both before and after this, his only 'mainstream' film. A wise choice indeed as horrible acting, nonsense storyline, and ludicrous dialog are much MUCH more palatable while seeing a porn starlet do her thing. Funnily enough this turkey has absolutely NO nudity (another reason to steer clear)   My Grade: D-",negative,
"Eddie Murphy and Richard Pryor team up in this would-be comedy about nightclub owners being squeezed by organized crime. Eddie Murphy wrote and directed this obnoxious ego trip, and therefore has no one to blame but himself for its failure. This is a genuinely bad film, so completely devoid of energy and humor that it serves only as a example of Murphy's contempt for his audience. It would be remarkably easy to continue beating up on this movie, but I will show it more mercy than it showed its audience and stop now.",negative,
"Just read through the other comments here, and was a little surprised to find that no one had said anything about the acting or plot.  Richard Pryor and Eddie Murphy can both deliver an amazing Stand-up comedy show. Great actors they are not. Enough about that.  As for the plot? Oh man. Every time the movie tries to ""fool"" you into believing the good-guys are going to lose, you know those scenes: ""What? The good-guys loses? Oh.. I see, it was just a trick"", it's done so terribly bad, you can spot it a mile away.  It had 2 or 3 funny moments, but not enough to save the day.  It's a little silly that these comments has to be 10 lines now. A lot of people will fill it up with crap, for it to be eligible. Being brief is an art.",negative,
